id,name,host_id,host_name,neighbourhood,postcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,availability_365
4315598,Amazing location  Heart of Bristol,7607380,Jerry & Jacqui,Hotwells & Harbourside,BS1,51.44694905,-2.60320165,House,Private room,2,2,1,1,59,1,220,11-11-2018,4.43,97,10,10,10,10,10,9,2,342
4322304,5 bed Clifton townhouse,22441461,Alex & Angela,Clifton,BS8 4PT,51.45147414,-2.617641073,House,Entire home/apt,10,3,5,5,450,3,40,13-08-2018,0.87,99,10,10,10,10,10,9,1,302
4401942,Beautiful Garden Flat,11510329,Angelica,Ashley,BS6 5HA,51.46966697,-2.587991011,Apartment,Entire home/apt,4,1,1,1,35,2,7,06-04-2017,0.14,86,9,8,9,10,9,9,1,0
4405427,"Room with a view, Bristol",9793195,Liz,Clifton,BS8 4TE,51.45267949,-2.610470982,Townhouse,Private room,2,1,1,1,43,2,58,02-09-2018,1.18,98,10,10,10,10,10,10,1,289
4415577,Modern Clifton Town House Flat,14393496,Polly And Robin,Clifton Down,BS8 2NH,51.46418903,-2.608832101,Apartment,Entire home/apt,4,1,1,1,35,1,6,18-12-2014,0.13,,,,,,,,1,0
4438036,"2 beautiful double bedrooms, central Bristol",8618313,Luke And Caroline,Cotham,BS6 6HS,51.46502942,-2.603332244,House,Private room,4,1.5,2,2,80,1,61,04-11-2018,1.61,98,10,10,10,10,10,10,2,63
4454288,Beautiful large ensuite bedroom in central Bristol,8618313,Luke And Caroline,Cotham,BS6 6HS,51.46505828,-2.605292026,House,Private room,2,1.5,1,1,45,2,156,24-10-2018,3.22,97,10,10,10,10,10,10,2,65
4474040,"Double, and Two single rooms available in Westbury",23213540,Julia,Westbury-on-Trym & Henleaze,BS9 3PL,51.49520187,-2.634403526,House,Private room,1,1,1,1,55,1,0,,,,,,,,,,1,365
4521395,"Stylish studio flat,central Bristol",23421319,Ian,Brislington East,BS4 4AW,51.45165602,-2.545023517,Apartment,Entire home/apt,2,1,0,1,65,2,90,31-07-2018,1.93,91,10,9,10,10,9,9,1,289
4531411,"Peaceful hill-top room near park, Sleeps 1-3",23494368,Charlotte,Windmill Hill,BS3,51.43912948,-2.591868139,House,Private room,3,1,1,2,27,4,170,25-10-2018,3.51,88,9,9,10,10,9,9,11,163
4542428,Comfortable loft room in Horfield!,23554690,Chandra,Horfield,BS7 8SX,51.48853549,-2.58530411,Loft,Private room,1,1,1,1,35,1,40,17-07-2018,0.82,94,9,9,10,10,10,9,1,321
4543852,Cosy Eco-Cabin with lake views,23560849,Ruby,Eastville,BS16 1BN,51.47682171,-2.556230359,Guesthouse,Entire home/apt,3,1,1,2,49,1,324,15-11-2018,6.63,95,10,9,10,10,9,9,1,83
4570407,Private Room with Private Bath in Central Bristol,5092392,Lydia,Ashley,BS2 8RZ,51.46050485,-2.585924174,Apartment,Private room,1,2,1,1,60,7,20,16-09-2018,0.48,100,10,10,10,10,10,10,1,6
4592103,Victorian Maisonette,23701375,Erik,Horfield,BS7,51.49110381,-2.583510243,Apartment,Entire home/apt,6,1,2,3,99,2,76,21-10-2018,1.57,98,10,10,10,10,9,10,2,327
4640622,Bristol City Centre Apartment,16363556,Joanne,Central,BS1 1DZ,51.45573761,-2.596005632,Apartment,Entire home/apt,4,1,1,1,60,2,89,14-10-2018,1.84,91,9,9,10,10,10,9,1,338
4641900,"Greenbank, characterful,  vegetarian house",24033662,Lesley,Eastville,BS5 6LN,51.47098351,-2.552920923,House,Private room,1,1,1,1,28,1,8,06-10-2018,0.17,95,10,10,10,10,10,10,1,324
4683454,Spacious 1-bedroom Stokes Croft,570334,Eta,Ashley,bs2 8ar,51.46240922,-2.587083217,Apartment,Entire home/apt,2,1,1,2,58,3,4,17-01-2018,0.09,85,8,7,9,10,10,8,1,0
4687023,"Cosy double room, nice modern flat",24233051,Marie,Central,BS2 8HP,51.45982701,-2.592198298,Apartment,Private room,4,1,1,1,55,2,11,04-09-2015,0.26,91,10,8,10,10,10,9,1,0
4800697,Large sunny double room in Victorian House,24733888,Anna,St George West,BS5 8EB,51.45860252,-2.549422135,House,Private room,2,1,1,1,22,2,16,29-01-2018,0.34,99,10,10,10,10,9,10,3,0
4950212,Private Room in Stoke Bishop,25514058,Luciene,Stoke Bishop,BS9 1DU,51.47973817,-2.647183692,Apartment,Private room,1,1,1,1,28,1,21,13-07-2018,0.55,100,10,10,10,10,9,10,1,293
4980379,A superb spacious apartment.,25674676,Tom,Clifton Down,BS6 6TY,51.46987262,-2.612177591,Apartment,Entire home/apt,3,1,1,1,79,2,101,31-10-2018,2.19,96,10,9,10,10,10,9,1,122
5027387,Franks Place,24770635,Kerry,Stoke Bishop,BS9 1LZ,51.47472718,-2.625707748,Apartment,Entire home/apt,4,2,2,2,125,2,85,05-10-2018,1.82,98,10,10,10,10,10,10,1,302
5032287,"Victorian house with loft, Bristol",9698026,Danielle,Eastville,BS5 6HN,51.46850296,-2.556074627,House,Entire home/apt,5,2,2,2,100,2,32,26-08-2018,0.8,96,10,10,10,10,9,9,2,54
5039419,Comfortable two bedroom house in Bristol,7760148,Ed,Easton,BS5 6BW,51.46664471,-2.560443989,House,Entire home/apt,4,1,2,2,70,21,36,31-10-2018,0.88,94,9,9,10,10,9,10,1,293
5082540,Quiet Central Apartment. Montpelier. All inc.,26207618,Sean,Ashley,BS6 5NE,51.46702556,-2.582985053,Apartment,Entire home/apt,2,1,1,1,50,20,46,13-09-2018,1.43,96,9,9,10,10,10,10,1,148
5124873,Detached cottage v.near University,11545251,Hattie,Central,BS2 8DE,51.46134227,-2.602879804,Apartment,Entire home/apt,2,1,1,1,69,2,65,04-11-2018,1.76,99,10,10,10,10,10,10,1,148
5267860,Central Bristol - A light & welcoming garden flat,27267193,Catherine,Redland,BS6 6AD,51.46970486,-2.59457873,Apartment,Entire home/apt,2,1,1,1,73,1,70,07-10-2018,2.5,98,10,10,10,10,10,10,1,347
5295347,Gorgeous flat in Heart of Clifton,19389644,Jules,Clifton Down,BS8 2BJ,51.45887767,-2.610329186,Apartment,Entire home/apt,2,1,1,1,75,2,265,16-11-2018,5.92,97,10,10,10,10,10,10,1,336
5393069,Two bed flat Clifton+Balcony+Parkng,27954975,Johnie,Clifton Down,BS8 1LH,51.45925628,-2.610011876,Apartment,Entire home/apt,4,1,2,2,80,2,206,02-11-2018,4.78,96,10,10,10,10,10,10,2,331
5441708,Cosy Attic Room in Southville,28214217,Sarah,Southville,BS3 1PD,51.44329033,-2.60839249,House,Private room,1,2.5,1,1,28,2,50,14-11-2018,1.11,97,10,10,10,10,10,10,3,65
5496194,Sunny room in happy house,3309796,Becky & Rachel,Lawrence Hill,BS5 0JF,51.46530763,-2.566974455,Townhouse,Private room,2,1,1,1,28,2,173,27-10-2018,3.83,97,10,10,10,10,9,10,1,59
5503904,Comfortable Attic Room in Southville,28214217,Sarah,Southville,BS31PD,51.44121491,-2.60879103,House,Private room,1,2.5,1,1,28,2,34,08-09-2018,0.78,97,10,10,10,10,10,10,3,65
5524997,"Light-filled flat, near cafes, restaurants, shops",23306252,Rosemary,Clifton Down,BS6 6NB,51.46772294,-2.609480128,Apartment,Entire home/apt,2,1,1,1,75,2,11,20-04-2018,0.67,98,10,10,10,10,10,10,1,1
5536298,Bright 1 Bed flat - City Center,7473303,Tianxin,Hotwells & Harbourside,BS1 5QH,51.45117669,-2.604383929,Apartment,Entire home/apt,4,2,2,1,109,2,3,03-11-2015,0.08,100,10,10,9,10,10,10,1,0
5566863,Family home in central Bristol,25648545,Rob,Redland,BS7 8DN,51.47277628,-2.597132086,House,Entire home/apt,8,3,5,5,98,2,11,12-08-2018,0.34,100,10,10,10,10,10,10,1,288
5613882,one double room,10368086,Sara,Cotham,BS6,51.47158153,-2.611097341,Bed and breakfast,Private room,2,1,1,1,60,1,36,21-10-2018,1.25,98,10,10,10,10,10,10,3,88
5648346,"Charming, 3 bed family home available in August",29271997,Katy,Knowle,BS4 2DW,51.43673214,-2.573431292,House,Entire home/apt,5,2,3,3,80,7,3,29-08-2017,0.07,100,10,10,10,10,10,10,2,0
5649344,Double room with amazing city views in family home,29271997,Katy,Knowle,BS4,51.43864782,-2.572967473,House,Private room,2,1,1,1,55,2,14,12-11-2018,1.71,100,10,10,10,10,10,10,2,82
5659411,Gloucester Road Single Room,29334528,Annette,Bishopston & Ashley Down,BS7 9HS,51.48034981,-2.582507835,Townhouse,Private room,1,1,1,1,22,1,103,15-11-2018,2.32,94,10,10,10,10,9,10,2,56
5723236,Quiet room in great location,29674675,Prue,Bishopston & Ashley Down,BS7 8NL,51.47578078,-2.590375688,Townhouse,Private room,2,0.5,1,1,25,1,91,27-08-2018,2.12,94,10,10,10,10,10,9,6,325
5748368,Sheils' Place,14505869,Sheilagh,Bishopston & Ashley Down,,51.47997787,-2.584690812,House,Private room,2,1,1,1,49,1,30,11-11-2018,1.05,100,10,10,10,10,10,10,1,364
5752534,Big sunny twin room on glorious  Gloucester Road,29674675,Prue,Redland,BS7 8NL,51.47548237,-2.592019968,Townhouse,Private room,2,0.5,1,2,25,1,133,26-10-2018,3.09,94,10,10,10,10,10,9,6,323
5752786,Big 4 poster bedroom with shower on Gloucester Rd,29674675,Prue,Bishopston & Ashley Down,,51.4754405,-2.589990411,t,Private room,Private room,2,1,1,27,1,141,03-11-2018,3.25,03-11-2018,94,10,10,10,10,10,6,322
5753753,Quiet room in brilliant location,29674675,Prue,Redland,BS7 8NL,51.47499891,-2.591396975,Townhouse,Private room,2,0.5,1,1,23,1,104,26-10-2018,2.4,93,10,10,10,10,10,9,6,323
5884754,"Cozy Modern Cottage in Brislington
",22532990,Byron,Brislington East,BS4 4PU,51.43833162,-2.546288004,House,Private room,1,1,1,1,40,1,0,,,,,,,,,,1,365
5890330,Quiet double room close to centre,7588995,Olivia,Ashley,BS6 5JP,51.46960302,-2.582613694,House,Private room,2,1,1,1,40,1,79,19-11-2017,1.8,93,10,10,10,10,10,9,2,289
5890872,"Private cosy flat, free road parking and garden",25846068,Liz And James,Windmill Hill,BS3 4NZ,51.43808439,-2.594731234,Apartment,Entire home/apt,2,1,1,1,50,2,195,11-11-2018,4.45,92,10,9,10,10,9,9,1,316
5914708,Small Double Room: Stokes Croft & Centre,8701944,Samantha,Ashley,BS2 8XG,51.46338668,-2.583996032,House,Private room,2,1,1,1,33,2,61,21-10-2018,1.39,93,10,9,10,10,9,9,1,178
5921924,Lovely single room ground floor,30753275,Sylvia,Westbury-on-Trym & Henleaze,BS9 3QG,51.49255951,-2.618937541,House,Private room,1,1,1,1,22,2,100,09-11-2018,2.32,96,10,10,10,10,10,10,1,75
5923926,Lovely 1 Bed Attic near city centre,21546627,Carlos,St George West,BS5 8AD,51.45998431,-2.548956598,Apartment,Entire home/apt,3,1,1,1,55,1,8,26-03-2017,0.19,90,9,10,10,10,9,9,1,0
5974661,Modern 4 Bedroom House - Perfect for Families,29514308,Gavin,Redland,BS6 7RB,51.47756465,-2.605263438,House,Entire home/apt,7,2.5,4,4,142,3,16,05-09-2018,0.39,99,10,10,10,10,9,10,1,44
5984540,Victoria Park Rooms - Ensuite attic studio,13625482,Celia,Windmill Hill,BS3 4QF,51.43847906,-2.588164382,House,Private room,2,1,1,1,35,2,193,11-11-2018,4.65,98,10,10,10,10,10,10,3,31
5987632,Cosy Flat in Clifton Village,31057425,Gloria,Clifton,BS8 4HR,51.45367125,-2.619905245,Apartment,Entire home/apt,2,1,1,1,60,3,7,15-11-2016,0.18,91,10,10,10,10,10,10,1,0
5993949,Lovely rooms in share house,30214662,Claudia,Ashley,BS7 9AW,51.47604541,-2.581030028,Guesthouse,Private room,4,3,2,4,22,1,37,11-03-2018,0.98,83,9,9,9,9,9,9,3,320
6003828,Georgian flat in heart of Clifton,31130834,Sophie,Clifton,BS8 1JG,51.45530197,-2.610013972,Apartment,Entire home/apt,2,1,1,1,64,14,2,23-08-2015,0.05,90,10,10,10,10,10,10,1,0
6031105,Peaceful cosy room on Windmill Hill !,23494368,Charlotte,Windmill Hill,BS3 4LJ,51.43906237,-2.589653097,House,Private room,2,1,1,1,25,4,110,12-10-2018,2.59,85,9,8,9,9,9,9,11,166
6102243,Modern Apartment With Roof Garden,14666719,Carl & Natalie,Bedminster,BS3 3NG,51.43646098,-2.602616531,Condominium,Entire home/apt,4,2,2,2,130,1,76,11-12-2017,1.79,94,10,9,10,10,9,9,1,260
6103069,Large Victorian house overlooking park,31667040,Myles,Ashley,BS6 5BS,51.47083577,-2.587036191,House,Entire home/apt,7,2.5,4,5,156,3,6,29-07-2018,0.17,92,10,10,10,10,9,10,1,0
6111392,"Quiet, comfy double room.",21562339,Becki,Easton,BS5 9NL,51.45779295,-2.558169001,House,Private room,2,1,1,1,35,1,48,19-09-2017,1.11,94,9,10,10,10,9,9,1,0
6127021,Large Light & airy ensuite room (private bathroom),13093021,Katie,Central,BS8 2AA,51.46239866,-2.607066032,House,Private room,1,1,1,1,31,5,24,25-08-2018,0.58,97,10,10,10,10,10,10,3,274
6138617,Number 10 in Clifton,2401201,Jane,Clifton,BS8 1AF,51.45210287,-2.615862902,Apartment,Private room,2,1,1,1,35,1,102,11-11-2018,2.39,92,9,9,10,10,10,9,3,80
6195762,Warm welcome from Italy and Spain,30214662,Claudia,Bishopston & Ashley Down,BS7 9AW,51.47625321,-2.582491608,House,Private room,6,1.5,2,6,29,1,89,23-07-2017,2.22,86,9,9,9,9,9,9,3,354
6206974,Massive loft room in Montpelier.,1297767,Lawrence,Ashley,BS6 5ES,51.46987055,-2.583213814,House,Private room,2,1,1,1,46,2,127,24-10-2018,2.94,100,10,10,10,10,10,10,3,30
6307289,Large en-suite just off high street,4656507,Travis,Redland,BS7 8DB,51.47087304,-2.593655104,Apartment,Private room,1,1,1,1,42,3,9,18-09-2016,0.21,93,10,9,10,10,9,9,1,153
6347144,Beautiful 1 Bed River Loft at Paintworks,11141720,Dee,Brislington West,BS4 3EH,51.44333228,-2.568039734,Loft,Entire home/apt,3,1,1,1,120,1,65,25-09-2018,1.54,97,10,10,10,10,9,9,7,0
6362232,Large loft 2 double beds free parking. Art & views,21295528,Helen,Southville,BS3 1LE,51.44259602,-2.608567678,House,Private room,4,1.5,1,2,50,1,357,14-11-2018,8.6,97,10,10,10,10,10,10,2,258
6374568,"Lovely, sunny single room (♀ only).",6353043,Cat,Clifton,BS84EJ,51.45307568,-2.618417762,Apartment,Private room,1,1,1,1,40,1,11,28-09-2015,0.26,98,10,10,10,10,10,10,1,0
6376019,Double room with private lounge +WC,5100050,Andy,Ashley,BS2 8YG,51.46378189,-2.58375439,Apartment,Private room,2,1,1,1,29,2,19,30-07-2018,0.45,86,9,9,10,10,9,9,2,296
6388411,City centre 2 dbl bedroom & garden.,2914982,Syadid,Lawrence Hill,BS1,51.45714614,-2.582655455,Apartment,Entire home/apt,4,1,2,2,120,1,173,23-09-2018,4.12,96,10,10,10,10,10,10,1,322
6398905,"Characterful Victorian home in Easton, Bristol",14556974,Cassy,Lawrence Hill,BS5,51.46640037,-2.566437093,House,Entire home/apt,5,1,2,3,80,7,1,20-07-2017,0.06,100,10,10,,10,,,2,135
6406525,3BD central - discount January 2019,13685989,Juliet,Redland,BS7 8EN,51.4729526,-2.593095674,Townhouse,Entire home/apt,6,2,3,4,210,5,16,24-03-2018,0.39,99,10,10,10,10,10,10,2,357
6423395,Spacious and cosy family home,29443025,Rachel,Easton,BS5,51.468741,-2.558002968,House,Private room,4,1.5,1,3,32,1,208,28-10-2018,5.22,97,10,10,10,10,9,10,2,341
6424625,Double room in historic house.,33518650,Mariti,Westbury-on-Trym & Henleaze,BS9 2AU,51.49025211,-2.635248101,House,Private room,2,1,1,1,40,1,19,07-10-2018,0.46,98,10,10,10,10,9,10,2,4
6429176,Beautiful en-suite king size room,33518650,Mariti,Westbury-on-Trym & Henleaze,BS9 2AU,51.48973933,-2.634993988,House,Private room,2,1,1,1,65,2,15,30-09-2018,0.36,99,10,10,10,10,10,10,2,3
6492912,Cosy double room in Clifton,18094242,Aniket,Clifton Down,BS8 2JY,51.46538535,-2.616433754,Apartment,Private room,2,1,1,1,35,2,35,08-10-2018,0.9,95,10,10,10,10,10,10,3,66
6550044,"En suite, spacious loft room.",34259390,Lotty And Jack,Ashley,BS2 9XX,51.4700291,-2.576855041,House,Private room,3,1,1,2,50,7,26,13-08-2017,1.31,99,10,10,10,10,9,9,1,24
6568875,Spacious 2 bed in the heart of Bris,21160367,Sophie,Clifton,BS8 4LY,51.45017348,-2.621636506,Apartment,Entire home/apt,4,1,2,2,85,2,101,07-10-2018,2.4,94,10,9,10,10,10,10,1,178
6613273,DINGLE CORNER,34607760,Peter,Avonmouth & Lawrence Weston,BS9 2QN,51.49545274,-2.649066827,House,Entire home/apt,5,1.5,3,3,125,5,2,29-04-2016,0.05,,,,,,,,1,180
6668238,Stylish Family Home. The best address in Bristol!,5384773,Lisa,Redland,BS7,51.47462458,-2.597183172,House,Entire home/apt,10,2.5,5,5,325,2,42,11-11-2018,1.03,97,10,9,9,10,9,9,2,352
6738144,Harbourside,35284785,Eileen,Hotwells & Harbourside,BS1,51.44789177,-2.604808063,Apartment,Entire home/apt,4,2,1,3,67,2,43,10-09-2018,2.22,96,10,9,10,10,10,10,1,45
6743580,Share artists' home in artist quarter,35310246,Deborah,Ashley,BS6 5PZ,51.46666353,-2.589004715,House,Private room,2,1,1,1,55,1,14,14-05-2017,0.55,99,10,10,10,10,10,10,1,23
6809380,Room in friendly household,9266236,Catherine,Bishopston & Ashley Down,BS7 8SG,51.48448053,-2.587756565,Bed and breakfast,Private room,1,1,1,1,30,2,36,12-11-2018,0.93,97,10,9,10,10,10,10,2,4
6818070,2 DoubleBed Flat in Victorian home,29944566,Susie,Ashley,BS6 5JA,51.47004333,-2.581495198,Apartment,Entire home/apt,5,1,2,2,109,1,64,11-12-2016,1.64,85,10,10,10,10,9,9,1,289
6819601,Stunning Georgian garden terrace,35711100,Sam,Clifton,BS8 4PJ,51.45217006,-2.620394504,Apartment,Entire home/apt,4,1,1,2,76,1,21,18-10-2015,0.51,90,9,8,9,9,10,8,1,0
6832904,Double room with private bathroom,35723355,Hannah,Bishopston & Ashley Down,BS7 9DN,51.47629153,-2.588452292,Townhouse,Private room,2,1,1,1,50,1,88,04-11-2018,2.12,98,10,10,10,10,10,10,1,357
6874942,Garden Flat near Whiteladies Road with Parking,12329887,Sarah & Mark,Clifton Down,BS6 6LX,51.46634686,-2.611546511,Apartment,Entire home/apt,2,1,1,1,83,2,230,08-11-2018,5.53,99,10,10,10,10,10,10,1,293
6876686,"Spacious house on hill, views over central Bristol",36036092,Rachel,Windmill Hill,BS3 5BY,51.43705893,-2.580145544,House,Entire home/apt,6,1,3,4,90,5,0,,,,,,,,,,1,0
6889233,Large Comfortable Double Room,32049470,Verity,Clifton Down,City of Bristol,51.45792106,-2.611970638,Townhouse,Private room,2,4,1,1,35,7,14,09-06-2018,0.39,71,8,7,8,8,9,8,10,361
6889243,Comfortable Double Room For Single Occupancy,32049470,Verity,Clifton Down,City of Bristol,51.45855634,-2.611478936,Townhouse,Private room,1,4,1,1,32,7,19,13-09-2018,0.53,79,8,9,9,9,10,8,10,341
6889301,Cosy Room For One Person,32049470,Verity,Clifton Down,,51.45870635,-2.611422382,Townhouse,Private room,1,4,1,1,29,7,19,13-10-2018,0.51,78,9,8,9,9,9,8,10,340
6944644,Double room From 17 to 28 February,36413611,Maria,Ashley,BS6 5LN,51.46620783,-2.581102748,House,Private room,1,1.5,1,1,22,11,0,,,,,,,,,,1,0
6995422,Room in Pretty Shared House,15362629,Sam,Easton,BS5 9HJ,51.45936277,-2.555889025,Townhouse,Private room,2,1,1,1,26,1,20,29-09-2016,0.49,96,9,9,10,10,9,9,1,0
7048122,one  doubleand one single room,10368086,Sara,Cotham,BS6 6UE,51.47155365,-2.610512285,House,Private room,3,1,1,2,80,2,11,03-10-2016,0.29,96,9,10,10,10,10,10,3,0
7050002,Beautiful house near city centre,29171318,Kara,Ashley,BS2 9RQ,51.46664201,-2.575692229,House,Entire home/apt,5,1,2,3,100,2,31,29-07-2018,0.76,96,10,9,10,10,9,9,1,30
7059500,Stylish central flat with parking Stokes Croft,29674675,Prue,Ashley,BS1 3RB,51.4637826,-2.589482538,Apartment,Entire home/apt,4,1,2,2,70,2,103,21-10-2018,2.61,93,9,9,10,10,9,9,6,311
7068380,Family house in heart of Bristol,37060301,Oliver,Ashley,BS6,51.47179185,-2.583908976,House,Entire home/apt,12,4,5,7,260,4,18,24-08-2018,0.6,100,10,10,10,10,10,10,1,0
7112150,"Lovely Family Home, Central Bristol",37256313,Louise,Ashley,BS6 5EJ,51.46957374,-2.584890824,House,Entire home/apt,5,1,2,3,50,3,10,06-04-2018,0.28,84,9,8,9,9,9,9,1,0
7120612,Pill Harbourside double bedroom,19909822,Alan,Avonmouth & Lawrence Weston,Bristol,51.48172315,-2.683206425,t,Private room,Private room,2,1,1,38,2,12,12-10-2018,0.3,12-10-2018,100,10,10,10,10,10,1,365
7126385,Lovely double room in family home,13093021,Katie,Central,BS8 2AA,51.46087697,-2.607102873,House,Private room,1,1,1,1,27,5,15,01-10-2018,0.47,93,9,9,10,9,10,9,3,283
7138129,Green Room at Kings Weston House,25679441,Josh,Avonmouth & Lawrence Weston,BS11 0UR,51.49532289,-2.660849781,House,Private room,2,1,1,1,67,1,0,,,,,,,,,,1,0
7141508,A Unique Bristol Harbour Apartment,37400137,Angela,Hotwells & Harbourside,BS1 5AT,51.45033741,-2.606182048,Apartment,Entire home/apt,4,1,1,1,98,3,55,29-09-2018,1.37,98,10,10,10,10,10,10,2,339
7157058,Garden Apartment of Georgian house,35203761,Sara And Derek,Hotwells & Harbourside,BS1,51.44778169,-2.607212784,Apartment,Entire home/apt,2,1,1,1,75,2,170,12-11-2018,5.4,100,10,10,10,10,10,10,1,20
7159559,1 bed apartment - Central Bristol,37494463,Scarlett,Lawrence Hill,BS2 0BA,51.4571964,-2.582837404,Apartment,Entire home/apt,2,1,1,1,55,2,126,05-11-2018,3.22,95,10,9,10,10,10,9,1,260
7178384,Victorian house in Montpelier,1297767,Lawrence,Ashley,BS6 5ES,51.46960963,-2.584411903,Townhouse,Entire home/apt,6,1,3,3,215,2,57,28-10-2018,1.46,98,10,10,10,10,10,10,3,30
7333434,Charming and Light Victorian house,37134676,Sally,St George West,BS5 9ET,51.46039917,-2.550356425,Townhouse,Entire home/apt,4,1,2,2,63,2,104,20-09-2018,2.58,94,10,9,10,10,9,10,1,97
7361546,Family Home in Bristol,14238501,John,Lockleaze,BS7 9NA,51.4824936,-2.57771,House,Entire home/apt,8,2,4,5,140,5,6,16-08-2017,0.15,90,9,10,10,10,8,9,1,0
7407521,Large double room in Montpelier,1297767,Lawrence,Ashley,BS6 5ES,51.4692293,-2.58330364,Townhouse,Private room,2,1,1,1,41,2,133,19-10-2018,3.33,99,10,10,10,10,10,10,3,30
7409409,Cosy dbl bed nr cntr,38822661,Joe,Windmill Hill,BS3 4LY,51.43881593,-2.593441559,House,Private room,1,1,1,1,35,4,2,15-11-2015,0.05,100,10,10,10,10,10,10,1,88
7498609,The spacious single or double bed in Bishopston,1950884,Sonia,Redland,BS7 8PY,51.47819223,-2.591443805,House,Private room,2,1,1,2,46,1,3,30-10-2018,0.2,87,10,10,10,10,10,10,5,8
7524809,Bright and peaceful converted flat,22986282,Jannah,Easton,BS5 6EH,51.46664822,-2.556319894,Apartment,Entire home/apt,3,0.5,2,1,50,2,3,07-09-2015,0.08,90,9,9,10,10,9,10,1,0
7526825,"BS6, attic room & breakfast,  near Gloucester Rd",9435176,Cecilia,Ashley,BS6 5EX,51.46823759,-2.588048464,House,Private room,2,1,1,1,34,1,157,10-11-2018,3.92,97,10,10,10,10,10,10,2,0
7582261,Lovely Clifton village flat Bristol,16236393,Lyn,Clifton,BS8 4BT,51.45583964,-2.61958156,Apartment,Entire home/apt,5,1,3,3,135,3,25,27-11-2016,0.71,96,10,10,10,10,10,9,1,0
7590718,Spacious apartment Heart of Clifton,37569684,Noah & Family,Clifton,BS8 3AP,51.45805455,-2.614304273,Apartment,Entire home/apt,4,1,1,2,89,2,197,16-11-2018,5.05,99,10,10,10,10,10,10,1,307
7591680,"Calm and lovely, near city centre",15930299,Simon,Cotham,BS6 5TP,51.46369782,-2.595293734,House,Private room,1,1,1,1,26,16,10,30-09-2018,0.26,98,10,10,10,10,10,10,1,244
7592135,Clifton Stylish 1 Bed & Parkng,35535415,Sally,Clifton,BS8 4RB,51.45221245,-2.617295887,Apartment,Entire home/apt,2,1,1,1,90,2,34,04-12-2016,0.85,96,10,10,10,10,10,9,1,0
7605079,"Bright, arty, spacious 3 double bed home w. garden",2323987,Jess And Rory,Knowle,BS4 2LB,51.43599345,-2.564453488,Townhouse,Entire home/apt,6,2.5,4,4,120,2,12,10-12-2017,0.62,98,9,9,10,10,9,9,2,0
7605787,Duplex Flat in the heart of Bristol,3631475,Colin,Central,BS1 6BN,51.4530028,-2.589628105,Apartment,Entire home/apt,4,1,2,2,105,3,8,26-06-2016,0.2,80,8,7,9,9,9,8,1,347
7656066,Lovely double room & en-suite nr centre,36435622,Sarah,Knowle,BS3 5DY,51.43321317,-2.578657377,House,Private room,2,2,1,1,35,2,95,19-05-2018,2.44,96,10,9,10,10,9,10,1,0
7677840,"Attic room, spectacular views, nr centre, b.fast",9435176,Cecilia,Ashley,BS6 5EX,51.46795661,-2.588244725,Bed and breakfast,Private room,2,1,1,1,33,1,138,11-11-2018,3.46,98,10,10,10,10,10,10,2,257
7738952,Living on the water - Private double room,5063443,Joanna And Glyn,Hotwells & Harbourside,BS8 4PB,51.44845327,-2.616485257,Townhouse,Private room,2,1,1,1,65,1,196,14-11-2018,4.91,98,10,10,10,10,10,10,1,47
7754228,"Large, clean, newly renovated space",8791388,Tim,Southville,BS3 2EA,51.44189315,-2.618659755,Apartment,Entire home/apt,4,1,1,2,70,2,7,17-07-2016,0.18,86,10,9,9,10,8,9,1,0
